42.0 , -168.0 , -168.0
41.0 , -160.0 , -168.0
40.0 , -152.0 , -168.0
39.0 , -144.0 , -168.0
38.0 , -136.0 , -168.0
37.0 , -128.0 , -168.0
36.0 , -120.0 , -168.0
35.0 , -112.0 , -168.0
34.0 , -104.0 , -168.0
33.0 , -96.0 , -168.0
32.0 , -88.0 , -168.0
31.0 , -80.0 , -168.0
30.0 , -72.0 , -168.0
29.0 , -64.0 , -168.0
28.0 , -56.0 , -168.0
27.0 , -48.0 , -168.0
26.0 , -40.0 , -168.0
25.0 , -32.0 , -168.0
24.0 , -24.0 , -168.0
23.0 , -16.0 , -168.0
22.0 , -8.0 , -168.0
128.0 , -8.0 , -168.0
21.0 , -0.0 , -168.0
20.0 , 8.0 , -168.0
19.0 , 16.0 , -168.0
18.0 , 24.0 , -168.0
17.0 , 32.0 , -168.0
16.0 , 40.0 , -168.0
15.0 , 48.0 , -168.0
14.0 , 56.0 , -168.0
13.0 , 64.0 , -168.0
12.0 , 72.0 , -168.0
11.0 , 80.0 , -168.0
10.0 , 88.0 , -168.0
9.0 , 96.0 , -168.0
8.0 , 104.0 , -168.0
7.0 , 112.0 , -168.0
6.0 , 120.0 , -168.0
5.0 , 128.0 , -168.0
4.0 , 136.0 , -168.0
3.0 , 144.0 , -168.0
2.0 , 152.0 , -168.0
1.0 , 160.0 , -168.0
0.0 , 168.0 , -168.0
1573.0 , -168.0 , -160.0
1572.0 , -160.0 , -160.0
1571.0 , -152.0 , -160.0
1570.0 , -144.0 , -160.0
1569.0 , -136.0 , -160.0
1568.0 , -128.0 , -160.0
1567.0 , -120.0 , -160.0
1566.0 , -112.0 , -160.0
1565.0 , -104.0 , -160.0
1564.0 , -96.0 , -160.0
1563.0 , -88.0 , -160.0
1562.0 , -80.0 , -160.0
1561.0 , -72.0 , -160.0
1560.0 , -64.0 , -160.0
1559.0 , -56.0 , -160.0
1558.0 , -48.0 , -160.0
1557.0 , -40.0 , -160.0
1556.0 , -32.0 , -160.0
1555.0 , -24.0 , -160.0
1554.0 , -16.0 , -160.0
127.0 , -8.0 , -160.0
1553.0 , -0.0 , -160.0
1552.0 , 8.0 , -160.0
1551.0 , 16.0 , -160.0
1550.0 , 24.0 , -160.0
1549.0 , 32.0 , -160.0
1548.0 , 40.0 , -160.0
1547.0 , 48.0 , -160.0
1546.0 , 56.0 , -160.0
1545.0 , 64.0 , -160.0
1544.0 , 72.0 , -160.0
1543.0 , 80.0 , -160.0
1542.0 , 88.0 , -160.0
1541.0 , 96.0 , -160.0
1540.0 , 104.0 , -160.0
1539.0 , 112.0 , -160.0
1538.0 , 120.0 , -160.0
1537.0 , 128.0 , -160.0
1536.0 , 136.0 , -160.0
1535.0 , 144.0 , -160.0
1534.0 , 152.0 , -160.0
1533.0 , 160.0 , -160.0
1532.0 , 168.0 , -160.0
1531.0 , -168.0 , -152.0
1530.0 , -160.0 , -152.0
1529.0 , -152.0 , -152.0
1528.0 , -144.0 , -152.0
1527.0 , -136.0 , -152.0
1526.0 , -128.0 , -152.0
1525.0 , -120.0 , -152.0
1524.0 , -112.0 , -152.0
1523.0 , -104.0 , -152.0
1522.0 , -96.0 , -152.0
1521.0 , -88.0 , -152.0
1520.0 , -80.0 , -152.0
1519.0 , -72.0 , -152.0
1518.0 , -64.0 , -152.0
1517.0 , -56.0 , -152.0
1516.0 , -48.0 , -152.0
1515.0 , -40.0 , -152.0
1514.0 , -32.0 , -152.0
1513.0 , -24.0 , -152.0
1512.0 , -16.0 , -152.0
126.0 , -8.0 , -152.0
1511.0 , -0.0 , -152.0
1510.0 , 8.0 , -152.0
1509.0 , 16.0 , -152.0
1508.0 , 24.0 , -152.0
1507.0 , 32.0 , -152.0
